"Id_0,N,10,0","Id,N,24,15","Temporada,N,24,15","Ambito,C,7","Codreg,N,24,15","Codprov,N,24,15","Codcom,N,24,15","Numero,N,24,15","Nombre_inc,C,40","Utm_este,N,24,15","Utm_norte,N,24,15","Inicio_c,C,26","Combus_i,C,21","Causa_gene,C,76","Causa_espe,C,140","Pino_0010,N,24,15","Pino_11_17,N,24,15","Pino_18,N,24,15","Eucalipto,N,24,15","Otras_plan,N,24,15","Total_plan,N,24,15","Arbolado,N,24,15","Matorral,N,24,15","Pastizal,N,24,15","Total_veg,N,24,15","Agricola,N,24,15","Desechos,N,24,15","Total_otra,N,24,15","Sup_t_a,N,24,15"
3099,3099.000000000000000,2016.000000000000000,EMPRESA,7.000000000000000,71.000000000000000,7102.000000000000000,213071275.000000000000000,LA QUEBRADA 2,214594.000000000000000,6067848.000000000000000,,,Accidentes electricos,1.9.1. CORTE DE CABLE ELECTRICO POR CAIDA DE RAMA (EXCEPTO POR FAENA FORESTAL),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000
3100,3100.000000000000000,2016.000000000000000,EMPRESA,7.000000000000000,74.000000000000000,7406.000000000000000,213071279.000000000000000,QUEBRADA EL MEMBRILLO,216460.000000000000000,6054490.000000000000000,,,Faenas forestales,1.1.19. CHISPA MAQUINARIA EN FAENA FORESTAL (SKIDDER TRACTOR VEHICULO LIVIANO Y PESADO),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.040000000000000,0.000000000000000,0.040000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.040000000000000
3101,3101.000000000000000,2016.000000000000000,EMPRESA,7.000000000000000,72.000000000000000,7202.000000000000000,213071280.000000000000000,SAN RAMON SANCHEZ CONV.2017,188968.000000000000000,6038538.000000000000000,,,Incendios de causa desconocida,4.1.2. NO DETERMINADA (LA CAUSA NO ES INVESTIGADA),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000
3102,3102.000000000000000,2016.000000000000000,CONAF,7.000000000000000,72.000000000000000,7202.000000000000000,307.000000000000000,EL CARMIN 2,188968.000000000000000,6038538.000000000000000,CAMINO SECUNDARIO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000
3103,3103.000000000000000,2016.000000000000000,EMPRESA,7.000000000000000,71.000000000000000,7102.000000000000000,213071795.000000000000000,BUENA VISTA MAUREIRA,187654.000000000000000,6073953.000000000000000,,,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000
3104,3104.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9112.000000000000000,1.000000000000000,TRUFTRUF,191009.000000000000000,5705207.000000000000000,CAMINO SECUNDARIO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000
3105,3105.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9202.000000000000000,1.000000000000000,LA GRANJA,200753.000000000000000,5798306.000000000000000,CAMINO SECUNDARIO,PLANTACION EUCALIPTUS,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000,0.000000000000000,0.020000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000
3106,3106.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9207.000000000000000,2.000000000000000,CANDELARIA,159078.000000000000000,5768318.000000000000000,CAMINO PRINCIPAL,MATORRAL,Faenas forestales,1.1.14. QUEMA ILEGAL CON OTROS FINES FORESTALES (QUEMA SANITARIA MANEJO DE VIDA SILVESTRE ETC.),0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.310000000000000
3107,3107.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9207.000000000000000,2.000000000000000,LOLENCO Y OTROS,154697.000000000000000,5750181.000000000000000,CAMINO SECUNDARIO,MATORRAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.000000000000000,0.000000000000000,0.030000000000000,0.000000000000000,0.000000000000000,0.030000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.040000000000000
3108,3108.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9106.000000000000000,3.000000000000000,PAILLAHUE,176578.000000000000000,5742498.000000000000000,CAMINO SECUNDARIO,BASURAL,Faenas forestales,1.1.2. QUEMA ILEGAL DE DESECHOS DE COSECHA FORESTAL (QUEMA PARA REFORESTACION),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
3109,3109.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9106.000000000000000,4.000000000000000,COMUNIDAD TRABUNQUILLEM,158335.000000000000000,5740142.000000000000000,CAMINO SECUNDARIO,MATORRAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.000000000000000,0.000000000000000,1.800000000000000,0.000000000000000,0.000000000000000,1.800000000000000,0.200000000000000,1.500000000000000,0.000000000000000,1.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.500000000000000
3110,3110.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9201.000000000000000,5.000000000000000,LA MONA,176703.000000000000000,5812028.000000000000000,CAMINO PRINCIPAL,PLANTACION PINO,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.050000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.050000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.050000000000000
3111,3111.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9202.000000000000000,5.000000000000000,PARCELAS SAN JORGE,207752.000000000000000,5796113.000000000000000,CAMINO SECUNDARIO,DESECHOS,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.680000000000000,1.680000000000000,1.680000000000000
3112,3112.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9202.000000000000000,6.000000000000000,COMUNIDAD LINCO ORIENTE,203544.000000000000000,5803006.000000000000000,CASA O REFUGIO,MATORRAL,Quema de desechos,1.8.1. QUEMA DE BASURAS DESECHOS VEGETALES U OTROS NO CLASIFICADOS (DISTINTOS DE VERTEDEROS O BASURALES AUTORIZADOS),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000
3113,3113.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9202.000000000000000,6.000000000000000,EL NARANJO LOTE-A,193516.000000000000000,5794981.000000000000000,CAMINO SECUNDARIO,PLANTACION PINO,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
3114,3114.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9116.000000000000000,7.000000000000000,QUIFO,126150.000000000000000,5702204.000000000000000,CAMINO SECUNDARIO,DESECHOS,Faenas forestales,1.1.14. QUEMA ILEGAL CON OTROS FINES FORESTALES (QUEMA SANITARIA MANEJO DE VIDA SILVESTRE ETC.),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.300000000000000,0.300000000000000,1.000000000000000
3115,3115.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9202.000000000000000,7.000000000000000,RUCANANCO,212271.000000000000000,5796274.000000000000000,CAMINO SECUNDARIO,PLANTACION EUCALIPTUS,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.000000000000000,0.000000000000000,5.650000000000000,0.000000000000000,5.650000000000000,0.000000000000000,0.240000000000000,0.000000000000000,0.240000000000000,0.000000000000000,3.120000000000000,3.120000000000000,9.010000000000000
3116,3116.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9106.000000000000000,8.000000000000000,NILPE,168129.000000000000000,5734281.000000000000000,CASA O REFUGIO,MATORRAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.000000000000000,0.000000000000000,0.500000000000000,1.000000000000000,0.000000000000000,1.500000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.500000000000000
3117,3117.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9202.000000000000000,8.000000000000000,NIZA PART.,204946.000000000000000,5803392.000000000000000,CAMINO SECUNDARIO,PLANTACION PINO,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.000000000000000,0.010000000000000,0.000000000000000,0.080000000000000,0.000000000000000,0.090000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.290000000000000
3118,3118.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9211.000000000000000,10.000000000000000,CRUCE TOQUIHUE,205362.000000000000000,5763647.000000000000000,CAMINO PRINCIPAL,MATORRAL,Actividades recreativas,1.4.5. NI?OS JUGANDO CON FUEGO,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
3119,3119.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9121.000000000000000,11.000000000000000,SAN LORENZO,156843.000000000000000,5722150.000000000000000,CAMINO SECUNDARIO,MATORRAL,Faenas agricolas y pecuarias,1.2.4. QUEMA ILEGAL CON OTROS FINES AGRICOLAS (QUEMA SANITARIA OTRAS),0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
3120,3120.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9202.000000000000000,12.000000000000000,PARCELA  LAS VERTIENTES,205863.000000000000000,5790926.000000000000000,SENDERO,DESECHOS,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,1.200000000000000,0.000000000000000,1.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.600000000000000,3.600000000000000,4.800000000000000
3121,3121.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9208.000000000000000,12.000000000000000,CAUPOLICAN,147728.000000000000000,5785196.000000000000000,SENDERO,MATORRAL,Faenas forestales,1.1.22. OTROS INCENDIOS POR FAENAS FORESTALES NO CLASIFICADAS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.050000000000000,0.000000000000000,0.050000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.050000000000000
3122,3122.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9102.000000000000000,13.000000000000000,SECTOR LOS CORRALES,142192.000000000000000,5711966.000000000000000,CAMINO SECUNDARIO,OTROS,Confeccion y/o extraccion productos secundarios del bosque,1.3.1. ELABORACION DE CARBON,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.400000000000000,0.400000000000000,0.500000000000000
3123,3123.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9208.000000000000000,13.000000000000000,CAUPOLICAN,146759.000000000000000,5786465.000000000000000,CAMINO SECUNDARIO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
3124,3124.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9106.000000000000000,14.000000000000000,TRIFTRIFCO,162366.000000000000000,5739075.000000000000000,SENDERO,PLANTACION EUCALIPTUS,Faenas forestales,1.1.1. QUEMA ILEGAL PARA REDUCCION DE COMBUSTIBLE (SILVICULTURA PREVENTIVA),0.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.050000000000000,0.000000000000000,0.050000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.750000000000000
3125,3125.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9201.000000000000000,14.000000000000000,CUTIPAY,183688.000000000000000,5807603.000000000000000,CAMINO SECUNDARIO,PLANTACION PINO,Faenas forestales,1.1.22. OTROS INCENDIOS POR FAENAS FORESTALES NO CLASIFICADAS,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
3126,3126.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9121.000000000000000,15.000000000000000,REDUCCION COILACO,164246.000000000000000,5728435.000000000000000,CAMINO SECUNDARIO,MATORRAL,Faenas agricolas y pecuarias,1.2.4. QUEMA ILEGAL CON OTROS FINES AGRICOLAS (QUEMA SANITARIA OTRAS),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000
3127,3127.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9116.000000000000000,16.000000000000000,EL ALMA,129242.000000000000000,5699227.000000000000000,CAMINO SECUNDARIO,MATORRAL,Faenas forestales,1.1.14. QUEMA ILEGAL CON OTROS FINES FORESTALES (QUEMA SANITARIA MANEJO DE VIDA SILVESTRE ETC.),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,5.000000000000000,5.000000000000000,10.000000000000000
3128,3128.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9202.000000000000000,16.000000000000000,EL ROSAL Y SAN CARLOS PA,205915.000000000000000,5790901.000000000000000,CAMINO SECUNDARIO,DESECHOS,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000
3129,3129.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9201.000000000000000,17.000000000000000,MONACO,176905.000000000000000,5807496.000000000000000,SENDERO,PASTIZAL,Quema de desechos,1.8.1. QUEMA DE BASURAS DESECHOS VEGETALES U OTROS NO CLASIFICADOS (DISTINTOS DE VERTEDEROS O BASURALES AUTORIZADOS),0.300000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.600000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
3130,3130.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9201.000000000000000,17.000000000000000,CARMEN DE ANGOL,191081.000000000000000,5796035.000000000000000,CAMINO SECUNDARIO,PLANTACION EUCALIPTUS,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
3131,3131.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9208.000000000000000,18.000000000000000,NILHUE,149678.000000000000000,5787009.000000000000000,CAMINO PRINCIPAL,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.450000000000000,0.000000000000000,0.450000000000000,0.000000000000000,0.010000000000000,0.010000000000000,0.460000000000000
3190,3190.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,91.000000000000000,9102.000000000000000,60.000000000000000,CASA DE PIEDRA Y OTROS,110309.000000000000000,5728190.000000000000000,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.030000000000000,0.020000000000000,0.000000000000000,0.000000000000000,0.050000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.050000000000000
3132,3132.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9101.000000000000000,19.000000000000000,CHIVILCAN,185791.000000000000000,5708741.000000000000000,CAMINO SECUNDARIO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000
3133,3133.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9202.000000000000000,19.000000000000000,PARCELA 5 Y 6 LA CONQUIST,227875.000000000000000,5777795.000000000000000,CAMINO SECUNDARIO,DESECHOS,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000,0.020000000000000,0.020000000000000
3134,3134.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9101.000000000000000,20.000000000000000,PARAPENTE,187187.000000000000000,5708918.000000000000000,SENDERO,DESECHOS,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.420000000000000,0.420000000000000,0.420000000000000
3135,3135.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9106.000000000000000,21.000000000000000,PELAHUENCO,171823.000000000000000,5743699.000000000000000,CAMINO PRINCIPAL,MATORRAL,Incendios naturales,3.1.1. CAIDA DE RAYO,0.500000000000000,0.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.500000000000000
3136,3136.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9207.000000000000000,21.000000000000000,LINCURA,125237.000000000000000,5747553.000000000000000,CAMINO SECUNDARIO,DESECHOS,Actividades extincion incendios forestales   incendios estructurales u otros,1.6.1. REBROTE DE INCENDIO ANTERIOR DECLARADO CONTROLADO,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,4.600000000000000,4.600000000000000,4.900000000000000
3137,3137.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9206.000000000000000,21.000000000000000,PELEHUE Y EL MORRO I,178537.000000000000000,5784034.000000000000000,,ARBOLADO NATURAL,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.000000000000000,0.000000000000000,19.900000000000000,0.000000000000000,19.900000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19.900000000000000
3138,3138.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9208.000000000000000,22.000000000000000,MANZANAL,135971.000000000000000,5781836.000000000000000,CAMINO SECUNDARIO,DESECHOS,Faenas forestales,1.1.1. QUEMA LEGAL DE DESECHOS DE COSECHA FORESTAL (QUEMA PARA REFORESTACION),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.700000000000000,0.000000000000000,0.700000000000000,0.000000000000000,3.000000000000000,3.000000000000000,3.700000000000000
3139,3139.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,91.000000000000000,9102.000000000000000,22.000000000000000,DONA EMA Y OTROS  PART.,127861.000000000000000,5717431.000000000000000,,,Faenas forestales,1.1.2. QUEMA ILEGAL DE DESECHOS DE COSECHA FORESTAL (QUEMA PARA REFORESTACION),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000
3140,3140.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9202.000000000000000,24.000000000000000,SAN JORGE,208550.000000000000000,5796108.000000000000000,CAMINO PRINCIPAL,MATORRAL,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.000000000000000,0.000000000000000,27.800000000000000,0.000000000000000,27.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27.800000000000000
3141,3141.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9112.000000000000000,25.000000000000000,COLPANAO,172039.000000000000000,5695983.000000000000000,CAMINO SECUNDARIO,MATORRAL,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020000000000000
3142,3142.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9208.000000000000000,25.000000000000000,CAUPOLICAN,147673.000000000000000,5786459.000000000000000,OTROS,MATORRAL,Incendios de causa desconocida,4.1.1. DESCONOCIDA (SE INVESTIGA PERO NO ES POSIBLE ESTABLECER LA CAUSA ORIGEN),0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3143,3143.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9207.000000000000000,25.000000000000000,LINCURA,133389.000000000000000,5770686.000000000000000,CAMINO SECUNDARIO,ARBOLADO NATURAL,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.010000000000000,0.010000000000000
3144,3144.000000000000000,2016.000000000000000,CONAF,9.000000000000000,92.000000000000000,9208.000000000000000,26.000000000000000,CHACAYAL,144562.000000000000000,5783791.000000000000000,CASA O REFUGIO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000
3145,3145.000000000000000,2016.000000000000000,EMPRESA,9.000000000000000,92.000000000000000,9202.000000000000000,26.000000000000000,EL RETIRO III,191313.000000000000000,5795732.000000000000000,CAMINO SECUNDARIO,DESECHOS,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.010000000000000,0.010000000000000
3146,3146.000000000000000,2016.000000000000000,CONAF,9.000000000000000,91.000000000000000,9103.000000000000000,28.000000000000000,SAN PEDRO,235548.000000000000000,5674711.000000000000000,CAMINO SECUNDARIO,MATORRAL,Faenas agricolas y pecuarias,1.2.4. QUEMA ILEGAL CON OTROS FINES AGRICOLAS (QUEMA SANITARIA OTRAS),0.050000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.050000000000000,0.050000000000000,0.000000000000000,0.000000000000000,0.050000000000000,0.000000000000000,0.200000000000000,0.200000000000000,0.300000000000000
